id,time,F_x
131,51,0.802346838
131,52,0.416377947
131,53,0.778523474
131,54,0.367922379
131,55,0.911954723
131,56,0.745838507
131,57,0.837851168
131,58,0.47515874
131,59,0.837716355
131,60,0.457308855
132,1,0.308731521
132,2,0.333951722
132,3,0.545371682
132,4,0.782357589
132,5,0.385168306
132,6,0.390905032
132,7,0.528548027
132,8,0.261395244
132,9,0.838937251
132,10,0.726130296
132,11,0.695847722
132,12,0.317887576
132,13,0.013756816
132,14,0.209525608
132,15,0.552396668
132,16,0.264502444
132,17,0.523437591
132,18,0.25614713
132,19,0.497803464
132,20,0.401582306
132,21,0.567372459
132,22,0
132,23,0.82005123
132,24,0.405340587
132,25,0.562852581
132,26,0.965815047
132,27,0.460803373
132,28,0.771034927
132,29,0.437917355
132,30,0.819312067
132,31,0.678399466
132,32,0.562236636
132,33,0.481361284
132,34,0.726343255
132,35,0.278671091
132,36,0.325238383
132,37,0.915027346
132,38,0.818791638
132,39,0.793174445
132,40,0.499074331
132,41,0.615694556
132,42,0.170079969
132,43,0.222251812
132,44,0.760189609
132,45,0.303187805
132,46,0.674586177
132,47,0.157284361
132,48,0.499844944
132,49,0.344655516
132,50,0.811983858
132,51,0.642641947
132,52,0.724056322
132,53,0.284892782
132,54,0.27318908
132,55,0.258457637
132,56,1
132,57,0.885545326
132,58,0.803592664
132,59,0.519577906
132,60,0.42659858
133,1,0.252252252
133,2,0.288288288
133,3,0.617117117
133,4,0.743243243
133,5,0.966216216
133,6,0.88963964
133,7,0.68018018
133,8,0.54954955
133,9,0.495495495
133,10,0.434684685
133,11,0.538288288
133,12,0.441441441
133,13,0.313063063
133,14,0.308558559
133,15,0.603603604
133,16,0.468468468
133,17,0.488738739
133,18,0.463963964
133,19,0.425675676
133,20,0.533783784
133,21,0.38963964
133,22,0.515765766
133,23,0.443693694
133,24,0.254504505
133,25,0.13963964
133,26,0.186936937
133,27,0.204954955
133,28,0.220720721
133,29,0.128378378
133,30,0.096846847
133,31,0.277027027
133,32,0.204954955
133,33,0.108108108
133,34,0.290540541
133,35,0.220720721
133,36,0.141891892
133,37,0.286036036
133,38,0.252252252
133,39,0.378378378
133,40,0.335585586
133,41,0.313063063
133,42,0.222972973
133,43,0.126126126
133,44,0.103603604
133,45,0.015765766
133,46,0.288288288
133,47,0.52027027
133,48,0.565315315
133,49,0.457207207
133,50,0.290540541
133,51,0.342342342
133,52,0.367117117
133,53,0.295045045
133,54,0.439189189
133,55,0.34009009
133,56,0.204954955
133,57,0.144144144
133,58,0.218468468
133,59,0.358108108
133,60,0.240990991
134,1,0.625
134,2,0.372395833
134,3,0.53125
134,4,0.450520833
134,5,0.236979167
134,6,0.09375
134,7,0.028645833
134,8,0.002604167
134,9,0.229166667
134,10,0.533854167
134,11,0.6171875
134,12,0.450520833
134,13,0.565104167
134,14,0.5546875
134,15,0.380208333
134,16,0.356770833
134,17,0.270833333
134,18,0.25
134,19,0.3828125
134,20,0.453125
134,21,0.309895833
134,22,0.192708333
134,23,0.109375
134,24,0.065104167
134,25,0.502604167
134,26,0.565104167
134,27,0.361979167
134,28,0.291666667
134,29,0.341145833
134,30,0.356770833
134,31,0.247395833
134,32,0.184895833
134,33,0.515625
134,34,0.606770833
134,35,0.502604167
134,36,0.330729167
134,37,0.229166667
134,38,0.283854167
134,39,0.223958333
134,40,0.296875
134,41,0.731770833
134,42,0.609375
134,43,0.497395833
134,44,0.544270833
134,45,0.411458333
134,46,0.330729167
134,47,0.59375
134,48,0.549479167
134,49,0.971354167
134,50,0.856770833
134,51,0.760416667
134,52,0.825520833
134,53,0.747395833
134,54,0.5546875
134,55,0.442708333
134,56,0.4921875
134,57,0.604166667
134,58,0.489583333
134,59,0.46875
134,60,0.3828125
135,1,0.593753513
135,2,0.531587682
135,3,0.440613752
135,4,1
135,5,0.506886946
135,6,0.847251964
135,7,0.789232967
135,8,0.622382864
135,9,0.39790982
135,10,0.57419168
135,11,0.552347517
135,12,0.569218088
135,13,0.408596719
135,14,0.546145733
135,15,0.538084941
135,16,0.325471933
135,17,0.718666717
135,18,0.715720871
135,19,0.669605794
135,20,0.30774018
135,21,0.580663411
135,22,0.387988419
135,23,0.689423061
135,24,0.587437481
135,25,0.531331362
135,26,0.692748159
135,27,0.162938496
135,28,0.474278999
135,29,0.617693687
135,30,0.344815782
135,31,0.446084919
135,32,0.28387413
135,33,0.528388601
135,34,0.49395726
135,35,0.612040143
135,36,0.194483299
135,37,0.306597564
135,38,0.434544765
135,39,0.531862483
135,40,0.313675574
135,41,0.524369772
135,42,0.364447576
135,43,0.565849535
135,44,0.352508277
135,45,0.336476889
135,46,0.297023112
135,47,0.287948275
135,48,0.198159504
135,49,0.889723136
135,50,0.549532776
135,51,0.730668972
135,52,0.46743802
135,53,0.188203819
135,54,0.337507133
135,55,0.276566633
135,56,0
135,57,0.479632319
135,58,0.24950263
135,59,0.537886573
135,60,0.445402634
136,1,0.391832734
136,2,0.59077206
136,3,0.512139419
136,4,0.161424854
136,5,0.297183756
136,6,0.287249807
136,7,0.126728996
136,8,0.247012165
136,9,0.515871408
136,10,0.535891448
136,11,0.691605581
136,12,0.741626771
136,13,0.759611253
136,14,0.53083947
136,15,0.655150792
136,16,0.116364523
136,17,0.33494384
136,18,0.421466941
136,19,0.441474151
136,20,0.37435376
136,21,0
136,22,0.295188106
136,23,0.045906202
136,24,0.126009654
136,25,0.585458734
136,26,0.331482125
136,27,0.514451474
136,28,0.212289041
136,29,0.686636238
136,30,0.545775917
136,31,0.133989587
136,32,0.405871682
136,33,0.835840773
136,34,0.043743323
136,35,0.362506923
136,36,0.146459433
136,37,0.362832825
136,38,0.47982951
136,39,0.336871465
136,40,0.342785524
136,41,0.617662173
136,42,0.316331479
136,43,0.271267217
136,44,0.597781392
136,45,0.308775568
136,46,0.608401443
136,47,0.664133617
136,48,0.305323607
136,49,0.746491829
136,50,0.750742752
136,51,0.60827615
136,52,0.503752858
136,53,0.748846409
136,54,1
136,55,0.426685309
136,56,0.527774396
136,57,0.772664231
136,58,0.361238973
136,59,0.284716541
136,60,0.410853235
137,1,0.088527841
137,2,0.384996453
137,3,0.48379949
137,4,0.967283116
137,5,0.693668319
137,6,0.575911017
137,7,0.594160819
137,8,0.53908738
137,9,0.916895666
137,10,0.542539326
137,11,0.440731943
137,12,0.783942132
137,13,0.664422157
137,14,0.742421589
137,15,0.548029679
137,16,0.331581894
137,17,0.702124999
137,18,0.620314916
137,19,0.606994421
137,20,0.552248089
137,21,0.683208863
137,22,0.672212772
137,23,0.584832882
137,24,0.479331583
137,25,0
137,26,0.794029471
137,27,0.701284742
137,28,0.531588593
137,29,1
137,30,0.756170463
137,31,0.449339993
137,32,0.198449205
137,33,0.275804627
137,34,0.319993182
137,35,0.656675069
137,36,0.533273837
137,37,0.885302346
137,38,0.299370348
137,39,0.667047097
137,40,0.630157384
137,41,0.489136583
137,42,0.276366766
137,43,0.728817067
137,44,0.929805228
137,45,0.654106054
137,46,0.713854141
137,47,0.383489943
137,48,0.805881952
137,49,0.961807344
137,50,0.759012975
137,51,0.62088042
137,52,0.534308913
137,53,0.697692741
137,54,0.399417925
137,55,0.28444548
137,56,0.17654241
137,57,0.453853092
137,58,0.362542165
137,59,0.856552371
137,60,0.515301785
138,1,0.771323291
138,2,0.150545468
138,3,0.478242737
138,4,0.398096813
138,5,0.654208729
138,6,0.559756249
138,7,0.952486625
138,8,0.789173557
138,9,0.770106076
138,10,0.518147432
138,11,0.115690939
138,12,0.677273033
138,13,0.589525168
138,14,0.546692626
138,15,0.855153377
138,16,0
138,17,0.433306884
138,18,0.150992862
138,19,0.324286216
138,20,0.644948322
138,21,0.710696767
138,22,0.448912518
138,23,0.333953671
138,24,0.750935048
138,25,0.669603865
138,26,0.772100951
138,27,0.745253615
138,28,0.765519781
138,29,1
138,30,0.679824793
138,31,0.640695577
138,32,0.563585479
138,33,0.696969377
138,34,0.609237959
138,35,0.586355191
138,36,0.581974734
138,37,0.110674158
138,38,0.739939745
138,39,0.632604944
138,40,0.584864071
138,41,0.800196634
138,42,0.513117447
138,43,0.407722476
138,44,0.706161235
138,45,0.767681558
138,46,0.640909634
138,47,0.554696641
138,48,0.318455958
138,49,0.888486921
138,50,0.79200738
138,51,0.909891442
138,52,0.771933353
138,53,0.579622398
138,54,0.686498804
138,55,0.610314957
138,56,0.323730851
138,57,0.539735819
138,58,0.46718668
138,59,0.482980696
138,60,0.503954977
139,1,0.221737295
139,2,0.480388181
139,3,0.580143131
139,4,0.441153881
139,5,0.493940678
139,6,1
139,7,0.836833496
139,8,0.252156114
139,9,0.610315871
139,10,0.359433963
139,11,0.40430032
139,12,0.301955811
139,13,0.116885588
139,14,0.68727626
139,15,0.07493481
139,16,0.444367991
139,17,0.525365329
139,18,0.108599735
139,19,0.644088631
139,20,0.529695377
139,21,0.413289676
139,22,0.369389003
139,23,0.400976934
139,24,0.556688505
139,25,0
139,26,0.501034714
139,27,0.106900436
139,28,0.389595974
139,29,0.622304698
139,30,0.598064329
139,31,0.236171757
139,32,0.473036099
139,33,0.119771367
139,34,0.413684468
139,35,0.680405213
139,36,0.004368776
139,37,0.798744057
139,38,0.573671269
139,39,0.163676795
139,40,0.820959323
139,41,0.572999966
139,42,0.603176852
139,43,0.452887294
139,44,0.375106146
139,45,0.602135375
139,46,0.184067569
139,47,0.108594948
139,48,0.450623189
139,49,0.45850145
139,50,0.215578278
139,51,0.489795198
139,52,0.597344925
139,53,0.635630313
139,54,0.749680952
139,55,0.405077908
139,56,0.310198687
139,57,0.364521759
139,58,0.324199538
139,59,0.426557607
139,60,0.632394565
140,1,0.502877589
140,2,0.471619154
140,3,0.228143226
140,4,0.311541971
140,5,0.81027476
140,6,0.336549148
140,7,0
140,8,0.357697715
140,9,0.217811633
140,10,0.360928628
140,11,0.607344342
140,12,0.754539792
140,13,0.737684595
140,14,0.178924184
140,15,0.805574211
140,16,0.155800176
140,17,0.773913349
140,18,0.282958872
140,19,0.426320617
140,20,1
140,21,0.577190906
140,22,0.784981857
140,23,0.471470308
140,24,0.858662401
140,25,0.543898851
140,26,0.442750483
140,27,0.067412468
140,28,0.705929641
140,29,0.560341349
140,30,0.422405129
140,31,0.764972521
140,32,0.754913608
140,33,0.309010089
140,34,0.45918837
140,35,0.245553662
140,36,0.642165828
140,37,0.394081382
140,38,0.52071894
140,39,0.360256684
140,40,0.631893755
140,41,0.588625723
140,42,0.590956007
140,43,0.749820094
140,44,0.473860793
140,45,0.049410782
140,46,0.639101284
140,47,0.605104176
140,48,0.605963657
140,49,0.694575216
140,50,0.729587212
140,51,0.78701718
140,52,0.579698868
140,53,0.407285138
140,54,0.755226664
140,55,0.402014599
140,56,0.321721867
140,57,0.68962595
140,58,0.683913446
140,59,0.396074116
140,60,0.683777006
141,1,0.494045473
141,2,0.806428681
141,3,0.494819503
141,4,0.508305669
141,5,0.565227189
141,6,1
141,7,0.405410278
141,8,0.435243456
141,9,0.537390505
141,10,0.561045331
141,11,0.261724255
141,12,0.360057162
141,13,0.130560802
141,14,0.290057717
141,15,0.459741595
141,16,0.356727474
141,17,0.036326361
141,18,0.42071177
141,19,0.230761239
141,20,0.274780775
141,21,0.46069172
141,22,0.431605668
141,23,0.444387775
141,24,0.464131996
141,25,0.448129743
141,26,0.31226585
141,27,0.63337135
141,28,0.811529139
141,29,0.16838103
141,30,0.178193394
141,31,0.401857829
141,32,0.013680512
141,33,0.302880943
141,34,0
141,35,0.249701563
141,36,0.16707986
141,37,0.490527191
141,38,0.360021572
141,39,0.52155157
141,40,0.602175349
141,41,0.624215076
141,42,0.202745859
141,43,0.635394217
141,44,0.365361382
141,45,0.637429309
141,46,0.649236462
141,47,0.386976476
141,48,0.851579287
141,49,0.694657466
141,50,0.495699673
141,51,0.365272839
141,52,0.514789812
141,53,0.758330659
141,54,0.308307785
141,55,0.267861289
141,56,0.492658423
141,57,0.499852786
141,58,0.580267401
141,59,0.561501249
141,60,0.235950599
142,1,1
142,2,0.610085893
142,3,0.560845165
142,4,0.574495413
142,5,0.54282833
142,6,0.583497378
142,7,0.511749536
142,8,0.273660497
142,9,0.228878806
142,10,0.111937021
142,11,0.245415094
142,12,0.28518727
142,13,0.847602838
142,14,0.696261428
142,15,0.595985578
142,16,0.750611149
142,17,0.621412824
142,18,0.324547182
142,19,0.177380897
142,20,0.600481834
142,21,0.796564848
142,22,0.02807351
142,23,0.163439606
142,24,0
142,25,0.262023443
142,26,0.210943756
142,27,0.82379462
142,28,0.261528905
142,29,0.20898461
142,30,0.595591324
142,31,0.678084767
142,32,0.120014703
142,33,0.291121699
142,34,0.323166832
142,35,0.36654623
142,36,0.405319577
142,37,0.368070585
142,38,0.403400811
142,39,0.459850297
142,40,0.442013605
142,41,0.504770749
142,42,0.665450537
142,43,0.332009013
142,44,0.517945699
142,45,0.464029661
142,46,0.001224923
142,47,0.549374884
142,48,0.319250119
142,49,0.58326721
142,50,0.396510127
142,51,0.763598279
142,52,0.291168832
142,53,0.25892963
142,54,0.327403664
142,55,0.349659885
142,56,0.588060522
142,57,0.415632996
142,58,0.011003195
142,59,0.733831956
142,60,0.358438893
143,1,0.468625174
143,2,0.375790327
143,3,0.590181946
143,4,0.47366349
143,5,0.404839803
143,6,0.437993684
143,7,1
143,8,0.484826666
143,9,0.41338324
143,10,0.368368804
143,11,0.586642095
143,12,0.426776021
143,13,0.58991175
143,14,0.530440072
143,15,0.477579794
143,16,0.316257164
143,17,0.663961441
143,18,0.636098534
143,19,0.431940868
143,20,0.278293874
143,21,0.814907335
143,22,0.756744933
143,23,0.698051119
143,24,0.445519832
143,25,0.700018337
143,26,0.682870655
143,27,0.508376885
143,28,0.467531068
143,29,0.351912062
143,30,0.355077204
143,31,0.21863612
143,32,0.787244122
143,33,0.591820987
143,34,0.531714742
143,35,0.141869873
143,36,0.682718353
143,37,0.442805856
143,38,0.530715012
143,39,0.694306866
143,40,0.620151855
143,41,0.758298886
143,42,0.174480498
143,43,0
143,44,0.307269279
143,45,0.48308745
143,46,0.270845339
143,47,0.417497527
143,48,0.450175894
143,49,0.62952433
143,50,0.376765556
143,51,0.426594994
143,52,0.510907223
143,53,0.556514038
143,54,0.322917946
143,55,0.369661997
143,56,0.279166606
143,57,0.18221687
143,58,0.555127692
143,59,0.463849952
143,60,0.569966618
144,1,0.66745807
144,2,1
144,3,0.45590378
144,4,0.53974952
144,5,0.907412319
144,6,0.787402186
144,7,0
144,8,0.742103302
144,9,0.932030954
144,10,0.649531889
144,11,0.55581913
144,12,0.675862679
144,13,0.337649845
144,14,0.734772361
144,15,0.273720895
144,16,0.536066164
144,17,0.74056146
144,18,0.676507435
144,19,0.031803743
144,20,0.561599966
144,21,0.431257928
144,22,0.459704163
144,23,0.501202318
144,24,0.380702813
144,25,0.519866588
144,26,0.470977048
144,27,0.484500481
144,28,0.760567174
144,29,0.571043524
144,30,0.437985581
144,31,0.495607133
144,32,0.706217202
144,33,0.766093958
144,34,0.782860662
144,35,0.749558401
144,36,0.480246925
144,37,0.810810248
144,38,0.025272132
144,39,0.477316092
144,40,0.616699378
144,41,0.888896001
144,42,0.576758822
144,43,0.579609994
144,44,0.724625866
144,45,0.97088748
144,46,0.426170398
144,47,0.598950991
144,48,0.702257763
144,49,0.803159502
144,50,0.710271305
144,51,0.812185123
144,52,0.341841292
144,53,0.596335334
144,54,0.490355757
144,55,0.822311208
144,56,0.646926673
144,57,0.306951018
144,58,0.728474627
144,59,0.624440424
144,60,0.707417671
145,1,0.457692308
145,2,0.665384615
145,3,0.896153846
145,4,0.911538462
145,5,0.996153846
145,6,0.903846154
145,7,0.819230769
145,8,0.823076923
145,9,0.807692308
145,10,0.807692308
145,11,0.703846154
145,12,0.615384615
145,13,0.553846154
145,14,0.546153846
145,15,0.5
145,16,0.438461538
145,17,0.384615385
145,18,0.338461538
145,19,0.361538462
145,20,0.353846154
145,21,0.296153846
145,22,0.265384615
145,23,0.2
145,24,0.157692308
145,25,0.153846154
145,26,0.119230769
145,27,0.088461538
145,28,0.046153846
145,29,0.069230769
145,30,0.111538462
145,31,0.061538462
145,32,0.011538462
145,33,0.307692308
145,34,0.369230769
145,35,0.342307692
145,36,0.307692308
145,37,0.342307692
145,38,0.307692308
145,39,0.276923077
145,40,0.303846154
145,41,0.284615385
145,42,0.257692308
145,43,0.296153846
145,44,0.296153846
145,45,0.257692308
145,46,0.234615385
145,47,0.230769231
145,48,0.234615385
145,49,0.234615385
145,50,0.215384615
145,51,0.203846154
145,52,0.223076923
145,53,0.207692308
145,54,0.230769231
145,55,0.230769231
145,56,0.2
145,57,0.215384615
145,58,0.203846154
145,59,0.192307692
145,60,0.203846154
146,1,0
146,2,0.158469945
146,3,0.330601093
146,4,0.303278689
146,5,0.199453552
146,6,0.25136612
146,7,0.363387978
146,8,0.513661202
146,9,0.666666667
146,10,0.786885246
146,11,0.789617486
146,12,0.74863388
146,13,0.74863388
146,14,0.81420765
146,15,0.713114754
146,16,0.822404372
146,17,0.789617486
146,18,0.680327869
146,19,0.724043716
146,20,0.797814208
146,21,0.898907104
146,22,0.959016393
146,23,0.915300546
146,24,0.830601093
146,25,0.836065574
146,26,0.81147541
146,27,0.912568306
146,28,0.931693989
146,29,0.926229508
146,30,1
146,31,0.923497268
146,32,0.822404372
146,33,0.803278689
146,34,0.786885246
146,35,0.81420765
146,36,0.75136612
146,37,0.68852459
146,38,0.650273224
146,39,0.661202186
146,40,0.614754098
146,41,0.661202186
146,42,0.642076503
146,43,0.573770492
146,44,0.543715847
146,45,0.56010929
146,46,0.519125683
146,47,0.480874317
146,48,0.469945355
146,49,0.494535519
146,50,0.461748634
146,51,0.43989071
146,52,0.418032787
146,53,0.390710383
146,54,0.50273224
146,55,0.527322404
146,56,0.603825137
146,57,0.661202186
146,58,0.822404372
146,59,0.784153005
146,60,0.754098361
147,1,0.515857195
147,2,0.596520367
147,3,1
147,4,0.908358009
147,5,0.896212385
147,6,0.702562377
147,7,0.697295722
147,8,0.999041614
147,9,0.837979631
147,10,0.789257917
147,11,0.586370433
147,12,0.823909862
147,13,0.486411085
147,14,0.696596997
147,15,0.539915572
147,16,0.598039836
147,17,0.475278601
147,18,0.310704002
147,19,0.411140862
147,20,0.387917381
147,21,0.880358071
147,22,0.61755008
147,23,0.330190366
147,24,0.636394826
147,25,0.671402472
147,26,0.326708079
147,27,0.267757916
147,28,0
147,29,0.322360727
147,30,0.310076802
147,31,0.590931951
147,32,0.215358194
147,33,0.648706601
147,34,0.306137525
147,35,0.470665111
147,36,0.451771432
147,37,0.572580436
147,38,0.50420449
147,39,0.23533244
147,40,0.448369668
147,41,0.523063912
147,42,0.266569896
147,43,0.352777671
147,44,0.659803548
147,45,0.557911007
147,46,0.623842256
147,47,0.37093327
147,48,0.175668429
147,49,0.432698045
147,50,0.408527042
147,51,0.496620337
147,52,0.608709504
147,53,0.554972717
147,54,0.642448285
147,55,0.482863105
147,56,0.451523859
147,57,0.540056003
147,58,0.579469429
147,59,0.400238021
147,60,0.569085712
148,1,0.080553163
148,2,0.233223026
148,3,0.43829232
148,4,0.388638888
148,5,0
148,6,0.529872962
148,7,0.529695335
148,8,0.620529473
148,9,0.628245743
148,10,0.728884362
148,11,0.566638392
148,12,0.723878075
148,13,0.760107889
148,14,0.806964507
148,15,0.564001692
148,16,0.734927775
148,17,0.732745627
148,18,0.625332054
148,19,0.38703887
148,20,0.807166085
148,21,0.848973211
148,22,0.905638986
148,23,0.733226139
148,24,0.854325613
148,25,0.695534601
148,26,0.594330539
148,27,0.667876674
148,28,1
148,29,0.72051369
148,30,0.751188542
148,31,0.928230133
148,32,0.565977473
148,33,0.689317773
148,34,0.675890794
148,35,0.620157363
148,36,0.824976589
148,37,0.670733806
148,38,0.725040058
148,39,0.512725796
148,40,0.544091243
148,41,0.747993078
148,42,0.412662103
148,43,0.529743746
148,44,0.54084642
148,45,0.628224449
148,46,0.575033412
148,47,0.350069575
148,48,0.254723885
148,49,0.561312837
148,50,0.429606778
148,51,0.492198225
148,52,0.598628905
148,53,0.431187143
148,54,0.539801356
148,55,0.691917385
148,56,0.712989176
148,57,0.716935395
148,58,0.622549274
148,59,0.691532931
148,60,0.616178958
149,1,0.547907566
149,2,0.717133492
149,3,0.361361931
149,4,0.602781123
149,5,0.758844705
149,6,0.729527385
149,7,0.63886281
149,8,0.241760634
149,9,0.551340472
149,10,0.78668377
149,11,1
149,12,0.69330152
149,13,0.173244585
149,14,0.585888195
149,15,0.696914754
149,16,0.56747695
149,17,0.232186602
149,18,0.298238925
149,19,0.491189214
149,20,0.685483086
149,21,0.372771657
149,22,0.372367926
149,23,0.574003597
149,24,0.553854568
149,25,0.396130729
149,26,0.081690857
149,27,0.193428207
149,28,0.398374905
149,29,0.47351493
149,30,0.411530303
149,31,0.197700979
149,32,0.308214976
149,33,0.115626511
149,34,0.590908156
149,35,0.291220652
149,36,0.753174843
149,37,0.321567385
149,38,0.321195446
149,39,0.289697385
149,40,0.800192144
149,41,0.481990647
149,42,0.059754194
149,43,0.124707272
149,44,0.610801585
149,45,0.42473333
149,46,0.495092716
149,47,0.122589994
149,48,0.222977
149,49,0.428366376
149,50,0
149,51,0.34899115
149,52,0.445806307
149,53,0.15181202
149,54,0.29167189
149,55,0.592281656
149,56,0.636373989
149,57,0.142454494
149,58,0.423775078
149,59,0.371092542
149,60,0.12707096
150,1,0.325112982
150,2,0.144728363
150,3,0.450368733
150,4,0.079962729
150,5,0.258906941
150,6,0.420175691
150,7,0.44251259
150,8,0.327930667
150,9,0.618729459
150,10,0.413129395
150,11,0.335579435
150,12,0.61632654
150,13,0.704961189
150,14,0.674056416
150,15,0.330494693
150,16,0.715773645
150,17,0.603988217
150,18,0.520601905
150,19,0.477271189
150,20,0.521361627
150,21,0.845961691
150,22,0.542815397
150,23,0.473699098
150,24,0.630004161
150,25,0.704064685
150,26,0.544855915
150,27,0.981482442
150,28,0.844060616
150,29,0.899129254
150,30,0.934859299
150,31,0.586836308
150,32,0
150,33,0.845388307
150,34,0.462450398
150,35,1
150,36,0.611840939
150,37,0.287297753
150,38,0.228862979
150,39,0.390722917
150,40,0.451125525
150,41,0.609484624
150,42,0.304200174
150,43,0.743767472
150,44,0.625828574
150,45,0.372701001
150,46,0.012893472
150,47,0.395938548
150,48,0.456690586
150,49,0.579010472
150,50,0.296504407
150,51,0.234154755
150,52,0.512653683
150,53,0.538131164
150,54,0.330933952
150,55,0.527407217
150,56,0.447999994
150,57,0.524417136
150,58,0.600174848
150,59,0.37728982
150,60,0.353578542
151,1,0.593399405
151,2,0.72367687
151,3,0.397947694
151,4,0.865369587
151,5,0.52334365
151,6,1
151,7,0.62470391
151,8,0.541521925
151,9,0.906915704
151,10,0.626564106
151,11,0.650885161
151,12,0.169530922
151,13,0.245198592
151,14,0.694209722
151,15,0.392625295
151,16,0.609294469
151,17,0.635541234
151,18,0.105979495
151,19,0.693622309
151,20,0.660733477
151,21,0.399916094
151,22,0.6778186
151,23,0.216372286
151,24,0.747265417
151,25,0.415824424
151,26,0.033152111
151,27,0.134341987
151,28,0.292416207
151,29,0.512232756
151,30,0.187712281
151,31,0.352075607
151,32,0.582373149
151,33,0.373289602
151,34,0.343621216
151,35,0.787510179
151,36,0.394671411
151,37,0.567199077
151,38,0.571529342
151,39,0.566876451
151,40,0.41992676
151,41,0.396520486
151,42,0.278958707
151,43,0.876868235
151,44,0.486808352
151,45,0.231168572
151,46,0.742888945
151,47,0.618306095
151,48,0.258896367
151,49,0.126538467
151,50,0.573571884
151,51,0.540340792
151,52,0.531254583
151,53,0
151,54,0.608297796
151,55,0.591334616
151,56,0.737156172
151,57,0.541317581
151,58,0.286517407
151,59,0.279007213
151,60,0.162635256
152,1,0.465336519
152,2,0.166608316
152,3,0.152095326
152,4,0
152,5,0.484541802
152,6,0.433505056
152,7,0.187685592
152,8,0.548498811
152,9,0.297796188
152,10,0.341203554
152,11,0.376030126
152,12,0.17737694
152,13,0.263786557
152,14,0.463775164
152,15,0.356214336
152,16,0.414157274
152,17,0.544637316
152,18,0.562553688
152,19,0.517258165
152,20,0.274503786
152,21,0.670393935
152,22,0.638377484
152,23,0.550233713
152,24,0.922230299
152,25,1
152,26,0.758844005
152,27,0.26111584
152,28,0.611565099
152,29,0.701256445
152,30,0.716307635
152,31,0.481528014
152,32,0.98422869
152,33,0.286004872
152,34,0.404772919
152,35,0.244878938
152,36,0.304723012
152,37,0.348724667
152,38,0.329930745
152,39,0.609647453
152,40,0.38584873
152,41,0.43082527
152,42,0.40718086
152,43,0.668281959
152,44,0.59481081
152,45,0.168826355
152,46,0.468993044
152,47,0.505641505
152,48,0.256375264
152,49,0.140933665
152,50,0.325993315
152,51,0.298557572
152,52,0.319517108
152,53,0.303650147
152,54,0.279004818
152,55,0.038351566
152,56,0.223665541
152,57,0.326609141
152,58,0.325622814
152,59,0.143910164
152,60,0.395857303
153,1,1
153,2,0.598675195
153,3,0.378365883
153,4,0.48580957
153,5,0.76087871
153,6,0.676055723
153,7,0.728364105
153,8,0.984921599
153,9,0.278402377
153,10,0.575599236
153,11,0.400457183
153,12,0.439267858
153,13,0.359695035
153,14,0.357440357
153,15,0.366912646
153,16,0
153,17,0.35996964
153,18,0.230379792
153,19,0.470077232
153,20,0.48191577
153,21,0.532401248
153,22,0.431402029
153,23,0.32855318
153,24,0.386174646
153,25,0.295217434
153,26,0.504645972
153,27,0.608274082
153,28,0.234709751
153,29,0.364455615
153,30,0.292512602
153,31,0.338323172
153,32,0.313454553
153,33,0.763719204
153,34,0.642909859
153,35,0.279980543
153,36,0.6850509
153,37,0.554225625
153,38,0.244130753
153,39,0.640766259
153,40,0.078083396
153,41,0.475281795
153,42,0.773307945
153,43,0.168949679
153,44,0.278116736
153,45,0.189445869
153,46,0.472056588
153,47,0.086422806
153,48,0.4021733
153,49,0.126847757
153,50,0.416277131
153,51,0.410179246
153,52,0.479544168
153,53,0.442466725
153,54,0.142456377
153,55,0.519870198
153,56,0.581344323
153,57,0.416835188
153,58,0.743412725
153,59,0.189075065
153,60,0.734585196
154,1,0.415394994
154,2,0.165725883
154,3,0.481330913
154,4,0.338277456
154,5,0.486426009
154,6,0.784157
154,7,0.460650068
154,8,0
154,9,0.750654287
154,10,0.539399773
154,11,0.710641258
154,12,0.62752253
154,13,0.810186662
154,14,0.854430034
154,15,0.55353111
154,16,0.666315334
154,17,0.664815954
154,18,0.611692106
154,19,0.852792648
154,20,0.803917032
154,21,0.542600615
154,22,0.668554886
154,23,0.691607401
154,24,0.505187945
154,25,0.849709469
154,26,0.339394393
154,27,0.674610781
154,28,0.45968356
154,29,0.720128721
154,30,0.658515425
154,31,0.370787215
154,32,0.676756228
154,33,0.493183396
154,34,0.681823129
154,35,0.85886692
154,36,0.893751897
154,37,0.619401056
154,38,0.630236536
154,39,0.684660415
154,40,0.63407116
154,41,0.975590512
154,42,0.614351725
154,43,1
154,44,0.54835849
154,45,0.493778895
154,46,0.215329321
154,47,0.693880163
154,48,0.522258007
154,49,0.680094959
154,50,0.3445385
154,51,0.912257786
154,52,0.723859595
154,53,0.607462019
154,54,0.458755263
154,55,0.65976191
154,56,0.541372304
154,57,0.914004537
154,58,0.340592971
154,59,0.626843121
154,60,0.988087341
155,1,1
155,2,0.623520425
155,3,0.736394822
155,4,0.685173774
155,5,0.351968407
155,6,0.462564496
155,7,0.63153668
155,8,0.493977838
155,9,0.617941531
155,10,0.765291529
155,11,0.788592861
155,12,0.286543968
155,13,0.466271994
155,14,0.506336081
155,15,0.849854086
155,16,0.624561399
155,17,0.322705639
155,18,0.402232195
155,19,0.377202579
155,20,0.447456296
155,21,0.716197741
155,22,0.547653527
155,23,0.398405544
155,24,0.625191512
155,25,0.624106054
155,26,0.004901097
155,27,0.435747475
